word,count,cum_ratio
#,1,0.810917
#,1,0.810917
#,1,0.810918
#,1,0.810919
#,1,0.810920
#,1,0.810920
#,1,0.810921
#,1,0.810922
#,1,0.810922
#,1,0.810923
#,1,0.810924
#,1,0.810924
#,1,0.810925
#,1,0.810926
#,1,0.810927
#,1,0.810927
#,1,0.810928
#,1,0.810929
#,1,0.810929
#,1,0.810930
#,1,0.810931
#,1,0.810931
#,1,0.810932
#,1,0.810933
#,1,0.810934
#,1,0.810934
#,1,0.810935
#,1,0.810936
#,1,0.810936
#,1,0.810937
#,1,0.810938
#,1,0.810938
#,1,0.810939
#,1,0.810940
#,1,0.810941
#,1,0.810941
#,1,0.810942
#,1,0.810943
#,1,0.810943
#,1,0.810944
#,1,0.810945
#,1,0.810946
#,1,0.810946
#,1,0.810947
#,1,0.810948
#,1,0.810948
#,1,0.810949
#,1,0.810950
#,1,0.810950
#,1,0.810951
#,1,0.810952
#,1,0.810953
#,1,0.810953
#,1,0.810954
#,1,0.810955
#,1,0.810955
#,1,0.810956
#,1,0.810957
#,1,0.810957
#,1,0.810958
#,1,0.810959
#,1,0.810960
#,1,0.810960
#,1,0.810961
#,1,0.810962
#,1,0.810962
#,1,0.810963
#,1,0.810964
#,1,0.810964
#,1,0.810965
#,1,0.810966
#,1,0.810967
#,1,0.810967
#,1,0.810968
#,1,0.810969
#,1,0.810969
#,1,0.810970
#,1,0.810971
#,1,0.810972
#,1,0.810972
#,1,0.810973
#,1,0.810974
#,1,0.810974
#,1,0.810975
#,1,0.810976
#,1,0.810976
#,1,0.810977
#,1,0.810978
#,1,0.810979
#,1,0.810979
#,1,0.810980
#,1,0.810981
#,1,0.810981
#,1,0.810982
#,1,0.810983
#,1,0.810983
#,1,0.810984
#,1,0.810985
#,1,0.810986
#,1,0.810986
#,1,0.810987
#,1,0.810988
#,1,0.810988
#,1,0.810989
#,1,0.810990
#,1,0.810990
#,1,0.810991
#,1,0.810992
#,1,0.810993
#,1,0.810993
#,1,0.810994
#,1,0.810995
#,1,0.810995
#,1,0.810996
#,1,0.810997
#,1,0.810998
#,1,0.810998
#,1,0.810999
#,1,0.811000
#,1,0.811000
#,1,0.811001
#,1,0.811002
#,1,0.811002
#,1,0.811003
#,1,0.811004
#,1,0.811005
#,1,0.811005
#,1,0.811006
#,1,0.811007
#,1,0.811007
#,1,0.811008
#,1,0.811009
#,1,0.811009
#,1,0.811010
#,1,0.811011
#,1,0.811012
#,1,0.811012
#,1,0.811013
#,1,0.811014
#,1,0.811014
#,1,0.811015
#,1,0.811016
#,1,0.811016
#,1,0.811017
#,1,0.811018
#,1,0.811019
#,1,0.811019
#,1,0.811020
#,1,0.811021
#,1,0.811021
#,1,0.811022
#,1,0.811023
#,1,0.811024
#,1,0.811024
#,1,0.811025
#,1,0.811026
#,1,0.811026
#,1,0.811027
#,1,0.811028
#,1,0.811028
#,1,0.811029
#,1,0.811030
#,1,0.811031
#,1,0.811031
#,1,0.811032
#,1,0.811033
#,1,0.811033
#,1,0.811034
#,1,0.811035
#,1,0.811035
#,1,0.811036
#,1,0.811037
#,1,0.811038
#,1,0.811038
#,1,0.811039
#,1,0.811040
#,1,0.811040
#,1,0.811041
#,1,0.811042
#,1,0.811043
#,1,0.811043
#,1,0.811044
#,1,0.811045
#,1,0.811045
#,1,0.811046
#,1,0.811047
#,1,0.811047
#,1,0.811048
#,1,0.811049
#,1,0.811050
#,1,0.811050
#,1,0.811051
#,1,0.811052
#,1,0.811052
#,1,0.811053
#,1,0.811054
#,1,0.811054
#,1,0.811055
#,1,0.811056
#,1,0.811057
#,1,0.811057
#,1,0.811058
#,1,0.811059
#,1,0.811059
#,1,0.811060
#,1,0.811061
#,1,0.811061
#,1,0.811062
#,1,0.811063
#,1,0.811064
#,1,0.811064
#,1,0.811065
#,1,0.811066
#,1,0.811066
#,1,0.811067
#,1,0.811068
#,1,0.811069
#,1,0.811069
#,1,0.811070
#,1,0.811071
#,1,0.811071
#,1,0.811072
#,1,0.811073
#,1,0.811073
#,1,0.811074
#,1,0.811075
#,1,0.811076
#,1,0.811076
#,1,0.811077
#,1,0.811078
#,1,0.811078
#,1,0.811079
#,1,0.811080
#,1,0.811080
#,1,0.811081
#,1,0.811082
#,1,0.811083
#,1,0.811083
#,1,0.811084
#,1,0.811085
#,1,0.811085
#,1,0.811086
#,1,0.811087
#,1,0.811087
#,1,0.811088
#,1,0.811089
#,1,0.811090
#,1,0.811090
#,1,0.811091
#,1,0.811092
#,1,0.811092
#,1,0.811093
#,1,0.811094
#,1,0.811095
#,1,0.811095
#,1,0.811096
#,1,0.811097
#,1,0.811097
#,1,0.811098
#,1,0.811099
#,1,0.811099
#,1,0.811100
#,1,0.811101
#,1,0.811102
#,1,0.811102
#,1,0.811103
#,1,0.811104
#,1,0.811104
#,1,0.811105
#,1,0.811106
#,1,0.811106
#,1,0.811107
#,1,0.811108
#,1,0.811109
#,1,0.811109
#,1,0.811110
#,1,0.811111
#,1,0.811111
#,1,0.811112
#,1,0.811113
#,1,0.811113
#,1,0.811114
#,1,0.811115
#,1,0.811116
#,1,0.811116
#,1,0.811117
#,1,0.811118
#,1,0.811118
#,1,0.811119
#,1,0.811120
#,1,0.811121
#,1,0.811121
#,1,0.811122
#,1,0.811123
#,1,0.811123
#,1,0.811124
#,1,0.811125
#,1,0.811125
#,1,0.811126
#,1,0.811127
#,1,0.811128
#,1,0.811128
#,1,0.811129
#,1,0.811130
#,1,0.811130
#,1,0.811131
#,1,0.811132
#,1,0.811132
#,1,0.811133
#,1,0.811134
#,1,0.811135
#,1,0.811135
#,1,0.811136
#,1,0.811137
#,1,0.811137
#,1,0.811138
#,1,0.811139
#,1,0.811139
#,1,0.811140
#,1,0.811141
#,1,0.811142
#,1,0.811142
#,1,0.811143
#,1,0.811144
#,1,0.811144
#,1,0.811145
#,1,0.811146
#,1,0.811147
#,1,0.811147
#,1,0.811148
#,1,0.811149
#,1,0.811149
#,1,0.811150
#,1,0.811151
#,1,0.811151
#,1,0.811152
#,1,0.811153
#,1,0.811154
#,1,0.811154
#,1,0.811155
#,1,0.811156
#,1,0.811156
#,1,0.811157
#,1,0.811158
#,1,0.811158
#,1,0.811159
#,1,0.811160
#,1,0.811161
#,1,0.811161
#,1,0.811162
#,1,0.811163
#,1,0.811163
#,1,0.811164
#,1,0.811165
#,1,0.811166
#,1,0.811166
#,1,0.811167
#,1,0.811168
#,1,0.811168
#,1,0.811169
#,1,0.811170
#,1,0.811170
#,1,0.811171
#,1,0.811172
#,1,0.811173
#,1,0.811173
#,1,0.811174
#,1,0.811175
#,1,0.811175
#,1,0.811176
#,1,0.811177
#,1,0.811177
#,1,0.811178
#,1,0.811179
#,1,0.811180
#,1,0.811180
#,1,0.811181
#,1,0.811182
#,1,0.811182
#,1,0.811183
#,1,0.811184
#,1,0.811184
#,1,0.811185
#,1,0.811186
#,1,0.811187
#,1,0.811187
#,1,0.811188
#,1,0.811189
#,1,0.811189
#,1,0.811190
#,1,0.811191
#,1,0.811192
#,1,0.811192
#,1,0.811193
#,1,0.811194
#,1,0.811194
#,1,0.811195
#,1,0.811196
#,1,0.811196
#,1,0.811197
#,1,0.811198
#,1,0.811199
#,1,0.811199
#,1,0.811200
#,1,0.811201
#,1,0.811201
#,1,0.811202
#,1,0.811203
#,1,0.811203
#,1,0.811204
#,1,0.811205
#,1,0.811206
#,1,0.811206
#,1,0.811207
#,1,0.811208
#,1,0.811208
#,1,0.811209
#,1,0.811210
#,1,0.811210
#,1,0.811211
#,1,0.811212
#,1,0.811213
#,1,0.811213
#,1,0.811214
#,1,0.811215
#,1,0.811215
#,1,0.811216
#,1,0.811217
#,1,0.811218
#,1,0.811218
#,1,0.811219
#,1,0.811220
#,1,0.811220
#,1,0.811221
#,1,0.811222
#,1,0.811222
#,1,0.811223
#,1,0.811224
#,1,0.811225
#,1,0.811225
#,1,0.811226
#,1,0.811227
#,1,0.811227
#,1,0.811228
#,1,0.811229
#,1,0.811229
#,1,0.811230
#,1,0.811231
#,1,0.811232
#,1,0.811232
#,1,0.811233
#,1,0.811234
#,1,0.811234
#,1,0.811235
#,1,0.811236
#,1,0.811236
#,1,0.811237
#,1,0.811238
#,1,0.811239
#,1,0.811239
#,1,0.811240
#,1,0.811241
#,1,0.811241
#,1,0.811242
#,1,0.811243
#,1,0.811244
#,1,0.811244
#,1,0.811245
#,1,0.811246
#,1,0.811246
#,1,0.811247
#,1,0.811248
#,1,0.811248
#,1,0.811249
#,1,0.811250
#,1,0.811251
#,1,0.811251
#,1,0.811252
#,1,0.811253
#,1,0.811253
#,1,0.811254
#,1,0.811255
#,1,0.811255
#,1,0.811256
#,1,0.811257
#,1,0.811258
#,1,0.811258
#,1,0.811259
#,1,0.811260
#,1,0.811260
#,1,0.811261
#,1,0.811262
#,1,0.811262
#,1,0.811263
#,1,0.811264
#,1,0.811265
#,1,0.811265
#,1,0.811266
#,1,0.811267
#,1,0.811267
#,1,0.811268
#,1,0.811269
#,1,0.811270
#,1,0.811270
#,1,0.811271
#,1,0.811272
#,1,0.811272
#,1,0.811273
#,1,0.811274
#,1,0.811274
#,1,0.811275
#,1,0.811276
#,1,0.811277
#,1,0.811277
#,1,0.811278
#,1,0.811279
#,1,0.811279
#,1,0.811280
#,1,0.811281
#,1,0.811281
#,1,0.811282
#,1,0.811283
#,1,0.811284
#,1,0.811284
#,1,0.811285
#,1,0.811286
#,1,0.811286
#,1,0.811287
#,1,0.811288
#,1,0.811289
#,1,0.811289
#,1,0.811290
#,1,0.811291
#,1,0.811291
#,1,0.811292
#,1,0.811293
#,1,0.811293
#,1,0.811294
#,1,0.811295
#,1,0.811296
#,1,0.811296
#,1,0.811297
#,1,0.811298
#,1,0.811298
#,1,0.811299
#,1,0.811300
#,1,0.811300
#,1,0.811301
#,1,0.811302
#,1,0.811303
#,1,0.811303
#,1,0.811304
#,1,0.811305
#,1,0.811305
#,1,0.811306
#,1,0.811307
#,1,0.811307
#,1,0.811308
#,1,0.811309
#,1,0.811310
#,1,0.811310
#,1,0.811311
#,1,0.811312
#,1,0.811312
#,1,0.811313
#,1,0.811314
#,1,0.811315
#,1,0.811315
#,1,0.811316
#,1,0.811317
#,1,0.811317
#,1,0.811318
#,1,0.811319
#,1,0.811319
#,1,0.811320
#,1,0.811321
#,1,0.811322
#,1,0.811322
#,1,0.811323
#,1,0.811324
#,1,0.811324
#,1,0.811325
#,1,0.811326
#,1,0.811326
#,1,0.811327
#,1,0.811328
#,1,0.811329
#,1,0.811329
#,1,0.811330
#,1,0.811331
#,1,0.811331
#,1,0.811332
#,1,0.811333
#,1,0.811333
#,1,0.811334
#,1,0.811335
#,1,0.811336
#,1,0.811336
#,1,0.811337
#,1,0.811338
#,1,0.811338
#,1,0.811339
#,1,0.811340
#,1,0.811341
#,1,0.811341
#,1,0.811342
#,1,0.811343
#,1,0.811343
#,1,0.811344
#,1,0.811345
#,1,0.811345
#,1,0.811346
#,1,0.811347
#,1,0.811348
#,1,0.811348
#,1,0.811349
#,1,0.811350
#,1,0.811350
#,1,0.811351
#,1,0.811352
#,1,0.811352
#,1,0.811353
#,1,0.811354
#,1,0.811355
#,1,0.811355
#,1,0.811356
#,1,0.811357
#,1,0.811357
#,1,0.811358
#,1,0.811359
#,1,0.811359
#,1,0.811360
#,1,0.811361
#,1,0.811362
#,1,0.811362
#,1,0.811363
#,1,0.811364
#,1,0.811364
#,1,0.811365
#,1,0.811366
#,1,0.811367
#,1,0.811367
#,1,0.811368
#,1,0.811369
#,1,0.811369
#,1,0.811370
#,1,0.811371
#,1,0.811371
#,1,0.811372
#,1,0.811373
#,1,0.811374
#,1,0.811374
#,1,0.811375
#,1,0.811376
#,1,0.811376
#,1,0.811377
#,1,0.811378
#,1,0.811378
#,1,0.811379
#,1,0.811380
#,1,0.811381
#,1,0.811381
#,1,0.811382
#,1,0.811383
#,1,0.811383
#,1,0.811384
#,1,0.811385
#,1,0.811385
#,1,0.811386
#,1,0.811387
#,1,0.811388
#,1,0.811388
#,1,0.811389
#,1,0.811390
#,1,0.811390
#,1,0.811391
#,1,0.811392
#,1,0.811393
#,1,0.811393
#,1,0.811394
#,1,0.811395
#,1,0.811395
#,1,0.811396
#,1,0.811397
#,1,0.811397
#,1,0.811398
#,1,0.811399
#,1,0.811400
#,1,0.811400
#,1,0.811401
#,1,0.811402
#,1,0.811402
#,1,0.811403
#,1,0.811404
#,1,0.811404
#,1,0.811405
#,1,0.811406
#,1,0.811407
#,1,0.811407
#,1,0.811408
#,1,0.811409
#,1,0.811409
#,1,0.811410
#,1,0.811411
#,1,0.811412
#,1,0.811412
#,1,0.811413
#,1,0.811414
#,1,0.811414
#,1,0.811415
#,1,0.811416
#,1,0.811416
#,1,0.811417
#,1,0.811418
#,1,0.811419
#,1,0.811419
#,1,0.811420
#,1,0.811421
#,1,0.811421
#,1,0.811422
#,1,0.811423
#,1,0.811423
#,1,0.811424
#,1,0.811425
#,1,0.811426
#,1,0.811426
#,1,0.811427
#,1,0.811428
#,1,0.811428
#,1,0.811429
#,1,0.811430
#,1,0.811430
#,1,0.811431
#,1,0.811432
#,1,0.811433
#,1,0.811433
#,1,0.811434
#,1,0.811435
#,1,0.811435
#,1,0.811436
#,1,0.811437
#,1,0.811438
#,1,0.811438
#,1,0.811439
#,1,0.811440
#,1,0.811440
#,1,0.811441
#,1,0.811442
#,1,0.811442
#,1,0.811443
#,1,0.811444
#,1,0.811445
#,1,0.811445
#,1,0.811446
#,1,0.811447
#,1,0.811447
#,1,0.811448
#,1,0.811449
#,1,0.811449
#,1,0.811450
#,1,0.811451
#,1,0.811452
#,1,0.811452
#,1,0.811453
#,1,0.811454
#,1,0.811454
#,1,0.811455
#,1,0.811456
#,1,0.811456
#,1,0.811457
#,1,0.811458
#,1,0.811459
#,1,0.811459
#,1,0.811460
#,1,0.811461
#,1,0.811461
#,1,0.811462
#,1,0.811463
#,1,0.811464
#,1,0.811464
#,1,0.811465
#,1,0.811466
#,1,0.811466
#,1,0.811467
#,1,0.811468
#,1,0.811468
#,1,0.811469
#,1,0.811470
#,1,0.811471
#,1,0.811471
#,1,0.811472
#,1,0.811473
#,1,0.811473
#,1,0.811474
#,1,0.811475
#,1,0.811475
#,1,0.811476
#,1,0.811477
#,1,0.811478
#,1,0.811478
#,1,0.811479
#,1,0.811480
#,1,0.811480
#,1,0.811481
#,1,0.811482
#,1,0.811482
#,1,0.811483
#,1,0.811484
#,1,0.811485
#,1,0.811485
#,1,0.811486
#,1,0.811487
#,1,0.811487
#,1,0.811488
#,1,0.811489
#,1,0.811490
#,1,0.811490
#,1,0.811491
#,1,0.811492
#,1,0.811492
#,1,0.811493
#,1,0.811494
#,1,0.811494
#,1,0.811495
#,1,0.811496
#,1,0.811497
#,1,0.811497
#,1,0.811498
#,1,0.811499
#,1,0.811499
#,1,0.811500
#,1,0.811501
#,1,0.811501
#,1,0.811502
#,1,0.811503
#,1,0.811504
#,1,0.811504
#,1,0.811505
#,1,0.811506
#,1,0.811506
#,1,0.811507
#,1,0.811508
#,1,0.811508
#,1,0.811509
#,1,0.811510
#,1,0.811511
#,1,0.811511
#,1,0.811512
#,1,0.811513
#,1,0.811513
#,1,0.811514
#,1,0.811515
#,1,0.811516
#,1,0.811516
#,1,0.811517
#,1,0.811518
#,1,0.811518
#,1,0.811519
#,1,0.811520
#,1,0.811520
#,1,0.811521
#,1,0.811522
#,1,0.811523
#,1,0.811523
#,1,0.811524
#,1,0.811525
#,1,0.811525
#,1,0.811526
#,1,0.811527
#,1,0.811527
#,1,0.811528
#,1,0.811529
#,1,0.811530
#,1,0.811530
#,1,0.811531
#,1,0.811532
#,1,0.811532
#,1,0.811533
#,1,0.811534
#,1,0.811535
#,1,0.811535
#,1,0.811536
#,1,0.811537
#,1,0.811537
#,1,0.811538
#,1,0.811539
#,1,0.811539
#,1,0.811540
#,1,0.811541
#,1,0.811542
#,1,0.811542
#,1,0.811543
#,1,0.811544
#,1,0.811544
#,1,0.811545
#,1,0.811546
#,1,0.811546
#,1,0.811547
#,1,0.811548
#,1,0.811549
#,1,0.811549
#,1,0.811550
#,1,0.811551
#,1,0.811551
#,1,0.811552
#,1,0.811553
#,1,0.811553
#,1,0.811554
#,1,0.811555
#,1,0.811556
#,1,0.811556
#,1,0.811557
#,1,0.811558
#,1,0.811558
#,1,0.811559
#,1,0.811560
#,1,0.811561
#,1,0.811561
#,1,0.811562
#,1,0.811563
#,1,0.811563
#,1,0.811564
#,1,0.811565
#,1,0.811565
#,1,0.811566
#,1,0.811567
#,1,0.811568
#,1,0.811568
#,1,0.811569
#,1,0.811570
#,1,0.811570
#,1,0.811571
#,1,0.811572
#,1,0.811572
#,1,0.811573
#,1,0.811574
#,1,0.811575
#,1,0.811575
#,1,0.811576
#,1,0.811577
#,1,0.811577
#,1,0.811578
#,1,0.811579
#,1,0.811579
#,1,0.811580
#,1,0.811581
#,1,0.811582
#,1,0.811582
#,1,0.811583
#,1,0.811584
#,1,0.811584
#,1,0.811585
#,1,0.811586
#,1,0.811587
#,1,0.811587
#,1,0.811588
#,1,0.811589
#,1,0.811589
#,1,0.811590
#,1,0.811591
#,1,0.811591
#,1,0.811592
#,1,0.811593
#,1,0.811594
#,1,0.811594
#,1,0.811595
#,1,0.811596
#,1,0.811596
#,1,0.811597
#,1,0.811598
#,1,0.811598
#,1,0.811599
#,1,0.811600
#,1,0.811601
#,1,0.811601
#,1,0.811602
#,1,0.811603
#,1,0.811603
#,1,0.811604
#,1,0.811605
#,1,0.811605
#,1,0.811606
#,1,0.811607
#,1,0.811608
#,1,0.811608
#,1,0.811609
#,1,0.811610
#,1,0.811610
#,1,0.811611
#,1,0.811612
#,1,0.811613
#,1,0.811613
#,1,0.811614
#,1,0.811615
#,1,0.811615
#,1,0.811616
#,1,0.811617
#,1,0.811617
#,1,0.811618
#,1,0.811619
#,1,0.811620
#,1,0.811620
#,1,0.811621
#,1,0.811622
#,1,0.811622
#,1,0.811623
#,1,0.811624
#,1,0.811624
#,1,0.811625
#,1,0.811626
#,1,0.811627
#,1,0.811627
#,1,0.811628
#,1,0.811629
#,1,0.811629
#,1,0.811630
#,1,0.811631
#,1,0.811631
#,1,0.811632
#,1,0.811633
#,1,0.811634
#,1,0.811634
#,1,0.811635
#,1,0.811636
#,1,0.811636
#,1,0.811637
#,1,0.811638
#,1,0.811639
#,1,0.811639
#,1,0.811640
#,1,0.811641
#,1,0.811641
#,1,0.811642
#,1,0.811643
#,1,0.811643
#,1,0.811644
#,1,0.811645
#,1,0.811646
#,1,0.811646
#,1,0.811647
#,1,0.811648
#,1,0.811648
#,1,0.811649
#,1,0.811650
#,1,0.811650
#,1,0.811651
#,1,0.811652
#,1,0.811653
#,1,0.811653
#,1,0.811654
#,1,0.811655
#,1,0.811655
#,1,0.811656
#,1,0.811657
#,1,0.811658
#,1,0.811658
#,1,0.811659
#,1,0.811660
#,1,0.811660
#,1,0.811661
#,1,0.811662
#,1,0.811662
#,1,0.811663
#,1,0.811664
#,1,0.811665
#,1,0.811665
#,1,0.811666
#,1,0.811667
#,1,0.811667
#,1,0.811668
#,1,0.811669
#,1,0.811669
#,1,0.811670
#,1,0.811671
#,1,0.811672
#,1,0.811672
#,1,0.811673
#,1,0.811674
#,1,0.811674
#,1,0.811675
#,1,0.811676
#,1,0.811676
#,1,0.811677
#,1,0.811678
#,1,0.811679
#,1,0.811679
#,1,0.811680
#,1,0.811681
#,1,0.811681
#,1,0.811682
#,1,0.811683
#,1,0.811684
#,1,0.811684
#,1,0.811685
#,1,0.811686
#,1,0.811686
#,1,0.811687
#,1,0.811688
#,1,0.811688
#,1,0.811689
#,1,0.811690
#,1,0.811691
#,1,0.811691
#,1,0.811692
#,1,0.811693
#,1,0.811693
#,1,0.811694
#,1,0.811695
#,1,0.811695
#,1,0.811696
#,1,0.811697
#,1,0.811698
#,1,0.811698
#,1,0.811699
#,1,0.811700
#,1,0.811700
#,1,0.811701
#,1,0.811702
#,1,0.811702
#,1,0.811703
#,1,0.811704
#,1,0.811705
#,1,0.811705
#,1,0.811706
#,1,0.811707
#,1,0.811707
#,1,0.811708
#,1,0.811709
#,1,0.811710
#,1,0.811710
#,1,0.811711
#,1,0.811712
#,1,0.811712
#,1,0.811713
#,1,0.811714
#,1,0.811714
#,1,0.811715
#,1,0.811716
#,1,0.811717
#,1,0.811717
#,1,0.811718
#,1,0.811719
#,1,0.811719
#,1,0.811720
#,1,0.811721
#,1,0.811721
#,1,0.811722
#,1,0.811723
#,1,0.811724
#,1,0.811724
#,1,0.811725
#,1,0.811726
#,1,0.811726
#,1,0.811727
#,1,0.811728
#,1,0.811728
#,1,0.811729
#,1,0.811730
#,1,0.811731
#,1,0.811731
#,1,0.811732
#,1,0.811733
#,1,0.811733
#,1,0.811734
#,1,0.811735
#,1,0.811736
#,1,0.811736
#,1,0.811737
#,1,0.811738
#,1,0.811738
#,1,0.811739
#,1,0.811740
#,1,0.811740
#,1,0.811741
#,1,0.811742
#,1,0.811743
#,1,0.811743
#,1,0.811744
#,1,0.811745
#,1,0.811745
#,1,0.811746
#,1,0.811747
#,1,0.811747
#,1,0.811748
#,1,0.811749
#,1,0.811750
#,1,0.811750
#,1,0.811751
#,1,0.811752
#,1,0.811752
#,1,0.811753
#,1,0.811754
#,1,0.811754
#,1,0.811755
#,1,0.811756
#,1,0.811757
#,1,0.811757
#,1,0.811758
#,1,0.811759
#,1,0.811759
#,1,0.811760
#,1,0.811761
#,1,0.811762
#,1,0.811762
#,1,0.811763
#,1,0.811764
#,1,0.811764
#,1,0.811765
#,1,0.811766
#,1,0.811766
#,1,0.811767
#,1,0.811768
#,1,0.811769
#,1,0.811769
#,1,0.811770
#,1,0.811771
#,1,0.811771
#,1,0.811772
#,1,0.811773
#,1,0.811773
#,1,0.811774
#,1,0.811775
#,1,0.811776
#,1,0.811776
#,1,0.811777
#,1,0.811778
#,1,0.811778
#,1,0.811779
#,1,0.811780
#,1,0.811780
#,1,0.811781
#,1,0.811782
#,1,0.811783
#,1,0.811783
#,1,0.811784
#,1,0.811785
#,1,0.811785
#,1,0.811786
#,1,0.811787
#,1,0.811788
#,1,0.811788
#,1,0.811789
#,1,0.811790
#,1,0.811790
#,1,0.811791
#,1,0.811792
#,1,0.811792
#,1,0.811793
#,1,0.811794
#,1,0.811795
#,1,0.811795
#,1,0.811796
#,1,0.811797
#,1,0.811797
#,1,0.811798
#,1,0.811799
#,1,0.811799
#,1,0.811800
#,1,0.811801
#,1,0.811802
#,1,0.811802
#,1,0.811803
#,1,0.811804
#,1,0.811804
#,1,0.811805
#,1,0.811806
#,1,0.811807
#,1,0.811807
#,1,0.811808
#,1,0.811809
#,1,0.811809
#,1,0.811810
#,1,0.811811
#,1,0.811811
#,1,0.811812
#,1,0.811813
#,1,0.811814
#,1,0.811814
#,1,0.811815
#,1,0.811816
#,1,0.811816
#,1,0.811817
#,1,0.811818
#,1,0.811818
#,1,0.811819
#,1,0.811820
#,1,0.811821
#,1,0.811821
#,1,0.811822
#,1,0.811823
#,1,0.811823
#,1,0.811824
#,1,0.811825
#,1,0.811825
#,1,0.811826
#,1,0.811827
#,1,0.811828
#,1,0.811828
#,1,0.811829
#,1,0.811830
#,1,0.811830
#,1,0.811831
#,1,0.811832
#,1,0.811833
#,1,0.811833
#,1,0.811834
#,1,0.811835
#,1,0.811835
#,1,0.811836
#,1,0.811837
#,1,0.811837
#,1,0.811838
#,1,0.811839
#,1,0.811840
#,1,0.811840
#,1,0.811841
#,1,0.811842
#,1,0.811842
#,1,0.811843
#,1,0.811844
#,1,0.811844
#,1,0.811845
#,1,0.811846
#,1,0.811847
#,1,0.811847
#,1,0.811848
#,1,0.811849
#,1,0.811849
#,1,0.811850
#,1,0.811851
#,1,0.811851
#,1,0.811852
#,1,0.811853
#,1,0.811854
#,1,0.811854
#,1,0.811855
#,1,0.811856
#,1,0.811856
#,1,0.811857
#,1,0.811858
#,1,0.811859
#,1,0.811859
#,1,0.811860
#,1,0.811861
#,1,0.811861
#,1,0.811862
#,1,0.811863
#,1,0.811863
#,1,0.811864
#,1,0.811865
#,1,0.811866
#,1,0.811866
#,1,0.811867
#,1,0.811868
#,1,0.811868
#,1,0.811869
#,1,0.811870
#,1,0.811870
#,1,0.811871
#,1,0.811872
#,1,0.811873
#,1,0.811873
#,1,0.811874
#,1,0.811875
#,1,0.811875
#,1,0.811876
#,1,0.811877
#,1,0.811877
#,1,0.811878
#,1,0.811879
#,1,0.811880
#,1,0.811880
#,1,0.811881
#,1,0.811882
#,1,0.811882
#,1,0.811883
#,1,0.811884
#,1,0.811885
#,1,0.811885
#,1,0.811886
#,1,0.811887
#,1,0.811887
#,1,0.811888
#,1,0.811889
#,1,0.811889
#,1,0.811890
#,1,0.811891
#,1,0.811892
#,1,0.811892
#,1,0.811893
#,1,0.811894
#,1,0.811894
#,1,0.811895
#,1,0.811896
#,1,0.811896
#,1,0.811897
#,1,0.811898
#,1,0.811899
#,1,0.811899
#,1,0.811900
#,1,0.811901
#,1,0.811901
#,1,0.811902
#,1,0.811903
#,1,0.811903
#,1,0.811904
#,1,0.811905
#,1,0.811906
#,1,0.811906
#,1,0.811907
#,1,0.811908
#,1,0.811908
#,1,0.811909
#,1,0.811910
#,1,0.811911
#,1,0.811911
#,1,0.811912
#,1,0.811913
#,1,0.811913
#,1,0.811914
#,1,0.811915
#,1,0.811915
#,1,0.811916
#,1,0.811917
#,1,0.811918
#,1,0.811918
#,1,0.811919
#,1,0.811920
#,1,0.811920
#,1,0.811921
#,1,0.811922
#,1,0.811922
#,1,0.811923
#,1,0.811924
#,1,0.811925
#,1,0.811925
#,1,0.811926
#,1,0.811927
#,1,0.811927
#,1,0.811928
#,1,0.811929
#,1,0.811930
#,1,0.811930
#,1,0.811931
#,1,0.811932
#,1,0.811932
#,1,0.811933
#,1,0.811934
#,1,0.811934
#,1,0.811935
#,1,0.811936
#,1,0.811937
#,1,0.811937
#,1,0.811938
#,1,0.811939
#,1,0.811939
#,1,0.811940
#,1,0.811941
#,1,0.811941
#,1,0.811942
#,1,0.811943
#,1,0.811944
#,1,0.811944
#,1,0.811945
#,1,0.811946
#,1,0.811946
#,1,0.811947
#,1,0.811948
#,1,0.811948
#,1,0.811949
#,1,0.811950
#,1,0.811951
#,1,0.811951
#,1,0.811952
#,1,0.811953
#,1,0.811953
#,1,0.811954
#,1,0.811955
#,1,0.811956
#,1,0.811956
#,1,0.811957
#,1,0.811958
#,1,0.811958
#,1,0.811959
#,1,0.811960
#,1,0.811960
#,1,0.811961
#,1,0.811962
#,1,0.811963
#,1,0.811963
#,1,0.811964
#,1,0.811965
#,1,0.811965
#,1,0.811966
#,1,0.811967
#,1,0.811967
#,1,0.811968
#,1,0.811969
#,1,0.811970
#,1,0.811970
#,1,0.811971
#,1,0.811972
#,1,0.811972
#,1,0.811973
#,1,0.811974
#,1,0.811974
#,1,0.811975
#,1,0.811976
#,1,0.811977
#,1,0.811977
#,1,0.811978
#,1,0.811979
#,1,0.811979
#,1,0.811980
#,1,0.811981
#,1,0.811982
#,1,0.811982
#,1,0.811983
#,1,0.811984
#,1,0.811984
#,1,0.811985
#,1,0.811986
#,1,0.811986
#,1,0.811987
#,1,0.811988
#,1,0.811989
#,1,0.811989
#,1,0.811990
#,1,0.811991
#,1,0.811991
#,1,0.811992
#,1,0.811993
#,1,0.811993
#,1,0.811994
#,1,0.811995
#,1,0.811996
#,1,0.811996
#,1,0.811997
#,1,0.811998
#,1,0.811998
#,1,0.811999
#,1,0.812000
#,1,0.812000
#,1,0.812001
#,1,0.812002
#,1,0.812003
#,1,0.812003
#,1,0.812004
#,1,0.812005
#,1,0.812005
#,1,0.812006
#,1,0.812007
#,1,0.812008
#,1,0.812008
